Id,Label,RA,RA_norm,age,internet,internet_norm,alphabetisation,alphabetisation_norm,revenu,revenu_norm,scolarisation,scolarisation_norm,type_logement,type_logement_norm,consommation_eau,consommation_eau_norm,Score,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,NeighborhoodConnectivity,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,Stress,TopologicalCoefficient
"66,77,1,0,31,1,0.0,1,0.0,""8619,87"",""0,093490853"",7,1,1,0,226,""0,181742044"",""0,155046579"",""1,59863E+16"",""7,85E+11"",0.0625534866290419,0.2212121212121212,51,25,""1,15111E+16"",51,6,0.8102997578371844,44489743464,0.1621283255086072"
"67,77,1,0,20,1,0.0,1,0.0,""8619,87"",""0,093490853"",6,""0,833333333"",1,0,226,""0,181742044"",""0,138379913"",""1,5408E+15"",0.00129818523086754,0.0649013943919647,0.4888888888888889,16,25,17.7,16,6,0.8176203867247919,74607790906,0.2528571428571428"
"68,77,1,0,61,1,0.0,1,0.0,""8619,87"",""0,093490853"",7,1,1,0,226,""0,181742044"",""0,155046579"",""1,59863E+16"",""7,85E+11"",0.0625534866290419,0.2212121212121212,51,25,""1,15111E+16"",51,6,0.8102997578371844,44489743464,0.1621283255086072"
"103,119,1,0,26,1,0.0,1,0.0,""2154,97"",""0,02330956"",6,""0,833333333"",1,0,226,""0,181742044"",""0,124343654"",""1,79994E+16"",""9,59E+09"",0.0555572804826704,0.6428571428571429,14,27,8375,14,6,0.7848172007472581,175779102,0.2946428571428571"
"104,119,1,0,29,1,0.0,1,0.0,""2154,97"",""0,02330956"",7,1,1,0,226,""0,181742044"",""0,141010321"",""1,80174E+16"",""3,56E+11"",0.0555017915810578,0.5818181818181818,17,27,""9,54545E+15"",17,6,0.7845894126349114,1176294706,0.3151515151515151"
"162,171,1,0,31,1,0.0,1,0.0,""8242,75"",""0,089396935"",7,1,1,0,226,""0,181742044"",""0,154227796"",""1,75765E+15"",""2,31E+10"",0.0568940146438432,0.7555555555555555,16,28,8.5,16,6,0.7901703628707075,741423506,0.5666666666666667"
"163,171,1,0,39,1,0.0,1,0.0,""8242,75"",""0,089396935"",7,1,1,0,226,""0,181742044"",""0,154227796"",""1,75765E+15"",""2,31E+10"",0.0568940146438432,0.7555555555555555,16,28,8.5,16,6,0.7901703628707075,741423506,0.5666666666666667"
"176,182,1,0,59,1,0.0,1,0.0,""9889,81"",""0,107276995"",7,1,1,0,226,""0,181742044"",""0,157803808"",""1,77213E+16"",""1,40E+11"",0.0564293850592184,0.6666666666666666,14,27,""9,44444E+15"",14,5,0.7883384371075607,63324444,0.3046594982078853"
"177,182,1,0,56,1,0.0,1,0.0,""9889,81"",""0,107276995"",7,1,1,0,226,""0,181742044"",""0,157803808"",""1,77264E+16"",""1,26E+11"",0.0564130178455004,0.7142857142857143,13,27,9375,13,5,0.7882733547897472,62904802,0.3348214285714285"
"178,182,1,0,26,1,0.0,1,0.0,""9889,81"",""0,107276995"",7,1,1,0,226,""0,181742044"",""0,157803808"",""1,79923E+15"",""1,78E+09"",0.0555792999597449,0.8666666666666667,11,27,""9,83333E+15"",11,5,0.7849074670923994,20861166,0.4097222222222222"
